374,282,201,400,220,1,1,3.775613307952881,5.88477635383606,True,True,-0.00017389198052776973,-0.0030911178825119554,3,uniform,uniform,log_reg,cancer
372,135,123,1120,110,1,1,9.88098430633545,3.324927806854248,True,True,-0.000714419383560364,-0.00986157277149553,3,uniform,uniform,log_reg,cancer
451,412,392,130,40,1,1,5.630300760269165,6.001950740814209,True,True,-0.0014137993098597766,-0.011557916956294887,3,uniform,uniform,log_reg,cancer
440,386,290,460,40,1,1,6.900971174240112,6.12931752204895,True,True,-0.002544168311812737,-0.008559682034053582,3,uniform,uniform,log_reg,cancer
423,262,337,1070,20,1,1,11.184218406677246,3.581096649169922,True,True,-0.0016255886905074373,-0.012093698766142873,3,uniform,uniform,log_reg,cancer
455,424,361,600,40,1,1,6.038265705108643,7.991973638534546,True,True,-0.003516532691105559,-0.010085514228028135,3,uniform,uniform,log_reg,cancer
451,349,398,690,90,1,1,10.442086935043335,6.395137548446655,True,True,-0.00015549119720639646,-0.008717935507512159,3,uniform,uniform,log_reg,cancer
345,150,134,2850,80,1,1,19.7874014377594,2.600313901901245,True,True,-0.0013906538804294454,-0.0004434449839432466,3,uniform,uniform,log_reg,cancer
451,386,422,3290,40,1,1,29.042089462280273,4.9505774974823,True,True,-0.0004390065244986072,-0.006317909422118191,3,uniform,uniform,log_reg,cancer
451,413,379,3410,110,1,1,29.603380918502808,8.866688013076782,True,True,-0.0033733436982476875,-0.003678653435611322,3,uniform,uniform,log_reg,cancer
446,307,387,3000,910,1,1,29.18076467514038,12.907776117324829,True,True,-0.00323357377205224,-0.010527166194558985,3,uniform,uniform,log_reg,cancer
453,443,313,7320,20,1,1,59.75597095489502,5.363351345062256,True,True,-0.0028604325940376502,-0.002801078343459241,3,uniform,uniform,log_reg,cancer
433,381,292,6610,160,1,1,58.68967127799988,8.664366245269775,True,True,-0.0008526862044354518,-0.000819198809063694,3,uniform,uniform,log_reg,cancer
257,136,65,9940,2230,2,1,65.22074961662292,7.502501964569092,True,True,-0.010442042262004157,-0.0019840571200156042,3,uniform,uniform,log_reg,cancer
453,349,344,8200,70,1,1,71.2552137374878,8.001705884933472,True,True,-0.003682060613652077,-0.003733054143742523,3,uniform,uniform,log_reg,cancer
445,244,152,8670,90,1,1,71.5673131942749,4.933216094970703,False,True,0.002282159563845865,-0.0065345044897938045,3,uniform,uniform,log_reg,cancer
451,349,419,111630,510,2,2,850.650764465332,9.02696681022644,True,True,-0.00036062388303952363,-0.009961789370695529,3,uniform,uniform,log_reg,cancer
335,153,164,257560,240,3,3,2361.788400411606,4.044703006744385,True,True,-0.0007307581030884128,-0.0066326053416822265,3,uniform,uniform,log_reg,cancer
451,428,357,351990,380,2,2,2732.6723980903625,10.376834154129028,True,True,-0.0009394993399660199,-0.00545062972369738,3,uniform,uniform,log_reg,cancer
447,427,280,528900,50,2,2,3978.7465529441833,6.639007091522217,True,True,-0.0013744160645692352,-0.0011561218278560883,3,uniform,uniform,log_reg,cancer
406,174,133,576290,9700,2,3,4419.703506946564,15.617298364639282,False,True,0.004747049341608777,-0.007578905129135944,3,uniform,uniform,log_reg,cancer
226,141,52,1260030,280,3,5,7200.6580493450165,3.567218780517578,False,True,1,-0.008706525014640821,3,uniform,uniform,log_reg,cancer
202,119,61,953330,860,3,5,7200.606212377548,3.096625328063965,False,True,1,-0.008900817898689786,3,uniform,uniform,log_reg,cancer
314,205,68,1283430,330,3,7,7201.275094747543,4.864474296569824,False,True,1,-0.008280385960317256,3,uniform,uniform,log_reg,cancer
428,107,114,1112460,290,3,6,7201.105322122574,3.963425397872925,False,True,1,-0.0030007231921952713,3,uniform,uniform,log_reg,cancer
396,297,117,951610,240,2,8,7200.8307473659515,7.153921127319336,False,True,1,-0.0012957224156307783,3,uniform,uniform,log_reg,cancer
270,209,62,1161830,520,3,5,7200.8165447711945,6.650252342224121,False,True,1,-0.00826375240231501,3,uniform,uniform,log_reg,cancer
351,314,86,945390,390,2,4,7200.744328260422,7.65489935874939,False,True,1,-0.0005467786487704854,3,uniform,uniform,log_reg,cancer
411,360,157,984960,370,2,4,7200.819184064865,7.624271869659424,False,True,1,-0.00460216334880333,3,uniform,uniform,log_reg,cancer
401,318,153,1060320,610,2,4,7200.877642631531,8.216675281524658,False,True,1,-0.0028560472189799596,3,uniform,uniform,log_reg,cancer
388,360,118,1107760,370,2,8,7200.773319244385,7.633120775222778,False,True,1,-0.009296895548783941,3,uniform,uniform,log_reg,cancer
388,373,32,1155560,810,2,18,7200.7331619262695,8.988802671432495,False,True,1,-0.005909545166472211,3,uniform,uniform,log_reg,cancer
413,390,109,804340,410,2,10,7201.702509641647,7.113563776016235,False,True,1,-0.003609621942723222,3,uniform,uniform,log_reg,cancer
375,255,154,1053110,4020,2,4,7200.766135215759,11.267964839935303,False,True,1,-0.0018135478833865178,3,uniform,uniform,log_reg,cancer
410,352,51,1070610,590,2,7,7201.606536388397,10.253440618515015,False,True,1,-0.00531982206727024,3,uniform,uniform,log_reg,cancer
408,402,36,1121320,860,2,25,7201.639070034027,11.403045654296875,False,True,1,-0.0007993143516405413,3,uniform,uniform,log_reg,cancer
444,421,128,1021140,680,2,7,7202.294603347778,10.365039348602295,False,True,1,-0.0010568281263104746,3,uniform,uniform,log_reg,cancer
412,363,34,916760,910,2,14,7201.299537420273,11.98598313331604,False,True,1,-0.003513154447608964,3,uniform,uniform,log_reg,cancer
442,392,75,969060,570,2,9,7201.552039146423,14.528436422348022,False,False,1,0.002398942638880263,3,uniform,uniform,log_reg,cancer
160,87,4,1329070,28790,3,5,7200.804394006729,18.562156915664673,False,False,1,0.0032942249369052904,3,uniform,uniform,log_reg,cancer
345,277,100,1176690,390,3,7,7200.847154855728,24.405106782913208,False,False,1,0.00039243131014381243,3,uniform,uniform,log_reg,cancer
392,293,139,1078110,25030,3,4,7200.864945173264,39.39312481880188,False,True,1,-0.002837882326001029,3,uniform,uniform,log_reg,cancer
