186,38,84,550,50,1,1,21.341053247451782,17.21436071395874,True,True,-0.06284349478827445,-0.06367515876168788,3,uniform,uniform,kde,cancer
320,249,85,610,50,1,1,39.17540502548218,35.643983364105225,True,True,-0.08840670239517626,-0.10639035439727863,3,uniform,uniform,kde,cancer
353,137,110,280,80,1,1,52.413453102111816,43.67410707473755,True,True,-0.18193659068413104,-0.15303327780976175,3,uniform,uniform,kde,cancer
452,414,386,70,40,1,1,14.962949752807617,90.75408935546875,False,True,0.00010487520338518428,-0.04214870571735158,3,uniform,uniform,kde,cancer
303,63,150,2120,150,1,1,107.32622528076172,22.419062852859497,True,True,-0.26092158340457017,-0.27264943673004016,3,uniform,uniform,kde,cancer
389,75,213,2020,130,1,1,138.62296724319458,31.77254581451416,True,True,-0.09765425380595703,-0.08805215503035242,3,uniform,uniform,kde,cancer
425,90,200,1080,110,1,1,89.95839786529541,52.47074341773987,True,True,-0.0036198383562675205,-0.04712744070501039,3,uniform,uniform,kde,cancer
435,301,324,1080,20,1,1,120.26091599464417,63.926971435546875,True,True,-0.02940414157002535,-0.02704183060651863,3,uniform,uniform,kde,cancer
415,333,96,1180,50,1,1,124.19547033309937,60.14147615432739,True,True,-0.05988772714057664,-0.062144710194592424,3,uniform,uniform,kde,cancer
455,452,69,1320,50,1,1,133.86041116714478,58.67135691642761,True,True,-0.0038151029679968245,-0.00575969236546726,3,uniform,uniform,kde,cancer
426,74,139,1110,70,1,1,141.4722397327423,57.06803369522095,True,True,-0.013410334698007877,-0.013171562135079034,3,uniform,uniform,kde,cancer
429,307,350,380,30,1,1,101.77515983581543,159.82819986343384,True,True,-0.0913880450640737,-0.09138804506407379,3,uniform,uniform,kde,cancer
400,149,128,3470,20,1,1,269.7633445262909,40.884966135025024,True,True,-0.001030732759567585,-0.040818330925578954,3,uniform,uniform,kde,cancer
370,236,227,3540,80,1,1,305.49733710289,42.42158365249634,True,True,-0.039371964960135154,-0.03737070632751023,3,uniform,uniform,kde,cancer
373,185,291,6750,50,1,1,396.51410388946533,31.75383448600769,True,True,-0.19886807119337488,-0.2062480284423888,3,uniform,uniform,kde,cancer
307,250,111,10350,20,1,1,506.9161036014557,32.81155824661255,True,True,-0.460237085527798,-0.4030338814237127,3,uniform,uniform,kde,cancer
389,197,267,3370,90,1,1,451.7839159965515,80.9395956993103,True,True,-2.907668291367569e-05,-0.4640736360963198,3,uniform,uniform,kde,cancer
405,307,103,7360,120,1,1,548.4087941646576,50.238871812820435,True,True,-0.008772250588286899,-0.01058620570531657,3,uniform,uniform,kde,cancer
442,90,155,4420,190,1,1,589.9438660144806,41.09554600715637,True,True,-0.17517937051015425,-0.1628747383339957,3,uniform,uniform,kde,cancer
