50,14,19,80,20,1,"(49,)",1,"(49,)",1,[3],11.38798189163208,14.82377028465271,True,True,-0.010764673281849779,-0.08123962547045971,[0.0006104702251098749],[0.0004190075436915182],3,uniform,uniform,kde,cancer
42,32,9,12550,620,2,"(18, 35)",2,"(18, 35)",2,"[35, 12]",120.35582232475281,7.365758180618286,True,True,-0.018817605832565264,-0.03470211253999917,[0.182413989485326],[0.17913276448269128],3,uniform,uniform,kde,cancer
49,20,6,12380,900,2,"(12, 35)",2,"(12, 35)",6,"[35, 4, 17, 48, 21, 2]",126.42600917816162,12.376083374023438,True,False,-0.02674580189791454,0.00035277951582272373,[0.1657042539500042],[0.16520211263149276],3,uniform,uniform,kde,cancer
49,43,35,8880,370,2,"(39, 28)",2,"(39, 44)",7,"[10, 29, 14, 18, 26, 34, 9]",119.73663783073425,97.17448449134827,False,True,0.0018617024797181303,-0.0002708870387491944,[0.014925210228672315],[0.00927177394788522],3,uniform,uniform,kde,cancer
49,31,28,19350,340,2,"(35, 31)",2,"(35, 31)",2,"[35, 31]",215.53337931632996,3.8166565895080566,True,True,-0.07765047185971807,-0.13953994004854933,[0.2188785010256033],[0.23049835824238113],3,uniform,uniform,kde,cancer
48,24,2,24330,2830,3,"(43, 42, 12)",3,"(43, 39, 12)",6,"[5, 49, 24, 39, 1, 28]",240.03030729293823,32.02460741996765,True,False,-0.01083575340642201,0.0011619589367461592,[0.2887816333580177],[0.2483611536696781],3,uniform,uniform,kde,cancer
41,26,19,37980,150,3,"(24, 39, 23)",3,"(24, 39, 23)",4,"[44, 19, 23, 48]",369.9216649532318,3.083871841430664,True,True,-0.004925872434695154,-0.022771722867014902,[0.0784159826875342],[0.07860354275941772],3,uniform,uniform,kde,cancer
29,21,10,70660,1380,5,"(24, 6, 48, 12, 8)",3,"(38, 16, 28)",7,"[5, 24, 48, 37, 32, 20, 6]",556.2064092159271,14.185835599899292,False,True,0.047933573098420966,-0.027306787813328938,[0.06530799986072813],[0.06988461363421132],3,uniform,uniform,kde,cancer
41,33,14,72990,800,5,"(15, 8, 41, 31, 35)",3,"(15, 6, 24)",10,"[5, 37, 20, 24, 6, 41, 1, 40, 15, 2]",712.8453006744385,9.262214183807373,False,True,0.024294360609445006,-0.011292641582788015,[0.07615888896012153],[0.09240046521367028],3,uniform,uniform,kde,cancer
47,43,14,230630,250,3,"(12, 31, 3)",3,"(12, 31, 3)",3,"[31, 12, 3]",2380.6953558921814,5.7666521072387695,True,True,-0.04434139038196154,-0.03393418738843062,[0.21175426621047666],[0.23849270786503612],3,uniform,uniform,kde,cancer
45,40,9,93630,680,5,"(28, 1, 9, 24, 26)",3,"(28, 23, 34)",6,"[4, 44, 43, 25, 19, 42]",910.9373757839203,10.044825553894043,False,True,0.018901169963250176,-0.00739862941209006,[0.06128886266525582],[0.059782222616292714],3,uniform,uniform,kde,cancer
39,20,11,457750,420,5,"(39, 33, 40, 31, 12)",5,"(39, 33, 40, 31, 12)",5,"[31, 12, 20, 37, 5]",3994.165071964264,5.937597274780273,True,True,-0.018389565980530237,-0.023109630239856665,[0.34212728722254926],[0.3539286772615095],3,uniform,uniform,kde,cancer
45,35,17,337910,2390,5,"(31, 19, 35, 7, 47)",4,"(31, 19, 22, 35)",8,"[5, 37, 20, 41, 49, 6, 28, 39]",3298.9507579803467,7.544817209243774,False,True,0.05479114150486481,-0.01886893878121065,[0.1280268620524443],[0.12618056937252636],3,uniform,uniform,kde,cancer
50,34,15,448770,8020,4,"(48, 22, 16, 9)",4,"(48, 12, 35, 3)",14,"[16, 22, 33, 8, 20, 5, 49, 24, 39, 40, 2, 15, 27, 45]",4874.75959444046,13.825183153152466,False,True,0.0006195114154477558,-0.0033264252525820005,[0.04367218748572905],[0.039392740728906965],3,uniform,uniform,kde,cancer
