3,10,52,117,0,0,0,0,1.2348344326019287,2.2153685092926025,True,True,-0.025187825180362094,-0.026559147476741273,12,clustered,zipfian,log_reg,adult,11
3,10,52,117,0,0,0,0,1.6729857921600342,1.760319471359253,True,True,-0.02726542460162994,-0.028369549279467634,12,clustered,zipfian,log_reg,adult,11
3,10,52,117,0,0,0,0,2.0292577743530273,1.3547935485839844,True,True,-0.02607127686787792,-0.024065164327864683,12,clustered,zipfian,log_reg,adult,11
11,5,73,59,0,0,0,0,1.3486120700836182,3.1336734294891357,True,True,-0.026090546538829376,-0.026902341982519583,12,clustered,zipfian,log_reg,adult,2
3,5,52,59,0,0,0,0,1.1609814167022705,2.3743057250976562,True,True,-0.017553338724593224,-0.015455466372413917,12,clustered,zipfian,log_reg,adult,11
5,10,59,117,0,0,0,0,1.5957765579223633,1.6743652820587158,True,True,-0.010831120742697325,-0.010022119962806058,12,clustered,zipfian,log_reg,adult,5
1,10,25,117,0,0,0,0,1.5176801681518555,1.7754185199737549,True,True,-1.080588949496256,-1.0792080771933135,12,clustered,zipfian,log_reg,adult,8
1,9,25,105,0,0,0,0,1.6315717697143555,1.697047233581543,True,True,-0.8195143601813275,-1.2040737370633037,12,clustered,zipfian,log_reg,adult,8
2,10,37,117,0,0,0,0,1.1794605255126953,1.6005065441131592,True,True,-0.10061545655891209,-0.10369432991376504,12,clustered,zipfian,log_reg,adult,6
3,9,52,105,0,0,0,0,2.501439094543457,0.8955461978912354,True,True,-0.01340967480808621,-0.012893178502512734,12,clustered,zipfian,log_reg,adult,11
12,9,82,105,0,0,0,0,2.003512144088745,1.3165504932403564,True,True,-0.09917413019974358,-0.09712530206809887,12,clustered,zipfian,log_reg,adult,9
2,7,37,65,0,0,0,0,1.1938154697418213,2.1865038871765137,True,True,-0.08884050266472643,-0.12381349096853296,12,clustered,zipfian,log_reg,adult,6
12,5,82,59,0,0,0,0,1.6828289031982422,1.8102891445159912,True,True,-0.09318580070770366,-0.0843759231659642,12,clustered,zipfian,log_reg,adult,9
12,5,82,59,0,0,0,0,2.5263097286224365,0.8920953273773193,True,True,-0.08521546849166563,-0.08261746779584296,12,clustered,zipfian,log_reg,adult,9
2,5,37,59,0,0,0,0,1.2376797199249268,2.1620423793792725,True,True,-0.11196352580493366,-0.11588148820227874,12,clustered,zipfian,log_reg,adult,6
2,5,37,59,0,0,0,0,2.535583019256592,0.8731639385223389,True,True,-0.10383968879452986,-0.11167539215858426,12,clustered,zipfian,log_reg,adult,6
11,6,73,61,0,0,0,0,1.844632863998413,2.7257955074310303,True,True,-0.012212501408527374,-0.011052540053394028,12,clustered,zipfian,log_reg,adult,2
11,5,73,59,0,0,0,0,0.927734375,3.7263102531433105,True,True,-0.02548972171408318,-0.025312154899095454,12,clustered,zipfian,log_reg,adult,2
3,10,52,117,0,0,0,0,2.4679722785949707,1.3128654956817627,True,True,-0.02567988442758151,-0.029541184305397532,12,clustered,zipfian,log_reg,adult,11
1,6,25,61,0,0,0,0,1.5010476112365723,2.204979419708252,True,True,-1.1736704852371989,-1.171008917569964,12,clustered,zipfian,log_reg,adult,8
3,5,52,59,0,0,0,0,2.152676820755005,1.6916580200195312,True,True,-0.013748864366031874,-0.020008715326808545,12,clustered,zipfian,log_reg,adult,11
3,5,52,59,0,0,0,0,2.4107725620269775,1.3049077987670898,True,True,-0.014943768439249414,-0.015837102750754804,12,clustered,zipfian,log_reg,adult,11
7,10,65,117,0,0,0,0,1.3548252582550049,3.1627330780029297,True,True,-0.01690923203485928,-0.01688075199215317,12,clustered,zipfian,log_reg,adult,3
11,5,73,59,0,0,0,0,1.750519037246704,3.12681245803833,True,True,-0.02641422173056496,-0.02635922636723745,12,clustered,zipfian,log_reg,adult,2
3,9,52,105,0,0,0,0,1.577540636062622,2.2391998767852783,True,True,-0.015565924418797356,-0.015707645879595472,12,clustered,zipfian,log_reg,adult,11
12,10,82,117,0,0,0,0,1.113581657409668,2.621561288833618,True,True,-0.09397136921192598,-0.10259115187431055,12,clustered,zipfian,log_reg,adult,9
6,10,61,117,0,0,0,0,2.663177013397217,1.3351430892944336,True,True,-0.026925739728504507,-0.028828007502302917,12,clustered,zipfian,log_reg,adult,4
7,5,65,59,0,0,0,0,0.858773946762085,3.931612968444824,True,True,-0.006571432205525433,-0.008505877767971001,12,clustered,zipfian,log_reg,adult,3
12,10,82,117,0,0,0,0,2.026643991470337,1.787052869796753,True,True,-0.09214420292674073,-0.09875806430186987,12,clustered,zipfian,log_reg,adult,9
4,9,45,105,0,0,0,0,0.6942031383514404,3.0406367778778076,True,True,-0.0035008072112920723,-0.003340367537923222,12,clustered,zipfian,log_reg,adult,10
3,7,52,65,0,0,0,0,1.5295403003692627,2.1703248023986816,True,True,-0.007236320762944059,-0.009018007547874633,12,clustered,zipfian,log_reg,adult,11
2,6,37,61,0,0,0,0,2.4053406715393066,1.2862873077392578,True,True,-0.10547256278266176,-0.09115635523178843,12,clustered,zipfian,log_reg,adult,6
1,11,25,73,0,0,0,0,1.5500025749206543,2.158757448196411,True,True,-1.1710340380792055,-1.1679288659682248,12,clustered,zipfian,log_reg,adult,8
2,7,37,65,0,0,0,0,0.7562112808227539,3.0119924545288086,True,True,-0.11097785276295138,-0.10466129258201749,12,clustered,zipfian,log_reg,adult,6
8,10,79,117,0,0,0,0,1.6280913352966309,2.233806848526001,True,True,-0.006595015666762344,-0.007949542905962798,12,clustered,zipfian,log_reg,adult,7
8,10,79,117,0,0,0,0,2.75740647315979,1.484407901763916,True,True,-0.005506869970367445,-0.007091616352616497,12,clustered,zipfian,log_reg,adult,7
2,6,37,61,0,0,0,0,1.3949003219604492,2.486934185028076,True,True,-0.11062707227748646,-0.09791169970769764,12,clustered,zipfian,log_reg,adult,6
9,10,105,117,0,0,0,0,3.6513373851776123,1.3465418815612793,True,True,-0.011919594910974584,-0.009517660373675503,12,clustered,zipfian,log_reg,adult,1
7,10,65,117,0,0,0,0,3.589463472366333,1.3620569705963135,True,True,-0.01826145350136237,-0.017005386491942494,12,clustered,zipfian,log_reg,adult,3
12,11,82,73,0,0,0,0,1.893885612487793,2.200110673904419,True,True,-0.05941411021793216,-0.06196170817836604,12,clustered,zipfian,log_reg,adult,9
5,10,59,117,0,0,0,0,1.6194069385528564,2.2186899185180664,True,True,-0.009651391791118395,-0.009657478866913868,12,clustered,zipfian,log_reg,adult,5
2,9,37,105,0,0,0,0,0.7584023475646973,2.629098653793335,True,True,-0.09613390731733233,-0.10180523163163134,12,clustered,zipfian,log_reg,adult,6
6,5,61,59,0,0,0,0,3.9586095809936523,0.8460657596588135,True,True,-0.01764233954721211,-0.018103243581173246,12,clustered,zipfian,log_reg,adult,4
4,10,45,117,0,0,0,0,1.9855284690856934,2.1905815601348877,True,True,-0.01453867131281443,-0.015315337219748168,12,clustered,zipfian,log_reg,adult,10
12,5,82,59,0,0,0,0,2.0082921981811523,2.2481846809387207,True,True,-0.09112885590804118,-0.08529802846230437,12,clustered,zipfian,log_reg,adult,9
6,7,61,65,0,0,0,0,2.6637532711029053,1.818854808807373,True,True,-0.007512457300222374,-0.006401485927584767,12,clustered,zipfian,log_reg,adult,4
12,5,82,59,0,0,0,0,0.7957403659820557,3.5568597316741943,True,True,-0.09192045277019148,-0.08520469237226096,12,clustered,zipfian,log_reg,adult,9
12,11,82,73,0,0,0,0,2.5706710815429688,1.7303946018218994,True,True,-0.05933161503445681,-0.05989441979549321,12,clustered,zipfian,log_reg,adult,9
2,5,37,59,0,0,0,0,1.8829855918884277,2.0760738849639893,True,True,-0.11829417286602331,-0.1115278008685585,12,clustered,zipfian,log_reg,adult,6
2,11,37,73,0,0,0,0,0.7398998737335205,3.252405881881714,True,True,-0.07442199087042561,-0.08006233450771444,12,clustered,zipfian,log_reg,adult,6
2,10,37,117,0,0,0,0,2.7319109439849854,0.7809092998504639,True,True,-0.11582398605100098,-0.12174105299886381,12,clustered,zipfian,log_reg,adult,6
11,5,73,59,0,0,0,0,2.149435043334961,3.1727821826934814,True,True,-0.026486408006105112,-0.026317776914367052,12,clustered,zipfian,log_reg,adult,2
3,5,52,59,0,0,0,0,1.839104175567627,2.399038314819336,True,True,-0.01695196158736213,-0.015381740905476364,12,clustered,zipfian,log_reg,adult,11
12,9,82,105,0,0,0,0,1.465233325958252,2.561737537384033,True,True,-0.07971844845000957,-0.08186041889765795,12,clustered,zipfian,log_reg,adult,9
6,7,61,65,0,0,0,0,1.7777667045593262,2.735995292663574,True,True,-0.00705679928301233,-0.007202119182666477,12,clustered,zipfian,log_reg,adult,4
3,10,52,117,0,0,0,0,1.5319468975067139,2.6351819038391113,True,True,-0.026932618564211478,-0.028480835599508078,12,clustered,zipfian,log_reg,adult,11
5,10,59,117,0,0,0,0,3.083629608154297,1.1165838241577148,True,True,-0.01171364332076143,-0.010488778223329321,12,clustered,zipfian,log_reg,adult,5
6,10,61,117,0,0,0,0,3.115417003631592,1.3403537273406982,True,True,-0.022854866353861063,-0.024728754750483563,12,clustered,zipfian,log_reg,adult,4
4,9,45,105,0,0,0,0,2.382810115814209,1.782505750656128,True,True,-0.0037972198352888955,-0.003298533383455756,12,clustered,zipfian,log_reg,adult,10
6,10,61,117,0,0,0,0,2.665539503097534,1.7717242240905762,True,True,-0.024983879245097634,-0.025652374296835624,12,clustered,zipfian,log_reg,adult,4
3,5,52,59,0,0,0,0,1.40592360496521,3.0090441703796387,True,True,-0.017271648987868246,-0.018715464093406787,12,clustered,zipfian,log_reg,adult,11
4,10,45,117,0,0,0,0,1.9598791599273682,2.1908340454101562,True,True,-0.014944072189572019,-0.015012693589020425,12,clustered,zipfian,log_reg,adult,10
3,7,52,65,0,0,0,0,2.3668341636657715,1.7739436626434326,True,True,-0.009946925823441368,-0.006605581617555017,12,clustered,zipfian,log_reg,adult,11
3,9,52,105,0,0,0,0,1.6799087524414062,2.639591693878174,True,True,-0.014679335096931328,-0.017689441843771445,12,clustered,zipfian,log_reg,adult,11
2,6,37,61,0,0,0,0,1.1194770336151123,2.97096586227417,True,True,-0.08804570799304985,-0.09833835476483188,12,clustered,zipfian,log_reg,adult,6
11,7,73,65,0,0,0,0,2.152940511703491,2.1425130367279053,True,True,-0.025447726848554772,-0.018655258068292914,12,clustered,zipfian,log_reg,adult,2
12,7,82,65,0,0,0,0,1.7282602787017822,2.6043167114257812,True,True,-0.08556962022709931,-0.08269851401665912,12,clustered,zipfian,log_reg,adult,9
1,5,25,59,0,0,0,0,0.6590971946716309,3.5252745151519775,True,True,-1.0661835422058554,-1.2565223863682073,12,clustered,zipfian,log_reg,adult,8
11,9,73,105,0,0,0,0,2.6329071521759033,1.7122929096221924,True,True,-0.028909924226610706,-0.022595626567576098,12,clustered,zipfian,log_reg,adult,2
12,5,82,59,0,0,0,0,3.648677349090576,0.9162135124206543,True,True,-0.09970402853132022,-0.07406275346007372,12,clustered,zipfian,log_reg,adult,9
2,6,37,61,0,0,0,0,1.8151566982269287,2.505192279815674,True,True,-0.09164842755210119,-0.10181753053419892,12,clustered,zipfian,log_reg,adult,6
11,10,73,117,0,0,0,0,1.3216946125030518,3.248317241668701,True,True,-0.038236042789982036,-0.03490576595694009,12,clustered,zipfian,log_reg,adult,2
12,5,82,59,0,0,0,0,1.103886604309082,3.3893494606018066,True,True,-0.0940964121673613,-0.09473817478370168,12,clustered,zipfian,log_reg,adult,9
1,5,25,59,0,0,0,0,2.6362857818603516,1.6909260749816895,True,True,-1.122298190865174,-1.230601051415021,12,clustered,zipfian,log_reg,adult,8
12,6,82,61,0,0,0,0,2.3536434173583984,2.1711435317993164,True,True,-0.06196486692624452,-0.09213383453145611,12,clustered,zipfian,log_reg,adult,9
1,7,25,65,0,0,0,0,3.0671017169952393,1.3199305534362793,True,True,-1.013060114256094,-0.805485828908624,12,clustered,zipfian,log_reg,adult,8
1,11,25,73,0,0,0,0,1.4836204051971436,2.9017763137817383,True,True,-0.9412208247457435,-1.1632517799814084,12,clustered,zipfian,log_reg,adult,8
7,10,65,117,0,0,0,0,2.591495990753174,2.657358169555664,True,True,-0.018128615966628535,-0.017979104677317004,12,clustered,zipfian,log_reg,adult,3
12,6,82,61,0,0,0,0,1.9142358303070068,2.6838138103485107,True,True,-0.06883678669840239,-0.07039525620376987,12,clustered,zipfian,log_reg,adult,9
4,10,45,117,0,0,0,0,2.8257322311401367,1.7472362518310547,True,True,-0.015029123799134696,-0.014710510857477576,12,clustered,zipfian,log_reg,adult,10
2,6,37,61,0,0,0,0,2.263582468032837,2.128620147705078,True,True,-0.10715094334791397,-0.07781982990543096,12,clustered,zipfian,log_reg,adult,6
1,5,25,59,0,0,0,0,0.9797267913818359,3.5664021968841553,True,True,-0.8039907887417242,-1.0148611072009435,12,clustered,zipfian,log_reg,adult,8
8,10,79,117,0,0,0,0,2.1517910957336426,3.2914514541625977,True,True,-0.0070618039644791165,-0.007020950195297017,12,clustered,zipfian,log_reg,adult,7
2,5,37,59,0,0,0,0,0.6543097496032715,3.7380528450012207,True,True,-0.12891152377753543,-0.10994089480800025,12,clustered,zipfian,log_reg,adult,6
3,7,52,65,0,0,0,0,3.1155247688293457,1.2967338562011719,True,True,-0.01032207153759234,-0.008768326058191842,12,clustered,zipfian,log_reg,adult,11
6,5,61,59,0,0,0,0,2.622161865234375,2.665137529373169,True,True,-0.015291842423062132,-0.015638546797396704,12,clustered,zipfian,log_reg,adult,4
12,6,82,61,0,0,0,0,2.6272079944610596,2.233473062515259,True,True,-0.07371484960559084,-0.07213572344244339,12,clustered,zipfian,log_reg,adult,9
9,10,105,117,0,0,0,0,3.056607723236084,1.8856396675109863,True,True,-0.01088361375359291,-0.012716685271363914,12,clustered,zipfian,log_reg,adult,1
5,10,59,117,0,0,0,0,1.547013521194458,3.1548798084259033,True,True,-0.010610124017218215,-0.010357317880853173,12,clustered,zipfian,log_reg,adult,5
8,10,79,117,0,0,0,0,2.7858307361602783,1.8160896301269531,True,True,-0.007172571569951196,-0.006088484640926211,12,clustered,zipfian,log_reg,adult,7
7,5,65,59,0,0,0,0,2.553246021270752,3.103153705596924,True,True,-0.0063146519169438005,-0.006045430188267528,12,clustered,zipfian,log_reg,adult,3
,7
1,6,25,61,0,0,0,0,2.6017513275146484,2.1552581787109375,True,True,-1.1496095131914668,-1.027559801980562,12,clustered,zipfian,log_reg,adult,8
12,9,82,105,0,0,0,0,1.3538901805877686,3.310232639312744,True,True,-0.0884434551347681,-0.08742027048637833,12,clustered,zipfian,log_reg,adult,9
3,10,52,117,0,0,0,0,2.2485134601593018,2.6309430599212646,True,True,-0.028709487169999406,-0.02780890260362637,12,clustered,zipfian,log_reg,adult,11
2,11,37,73,0,0,0,0,2.56420636177063,2.0798628330230713,True,True,-0.10284410416343479,-0.09822331062141676,12,clustered,zipfian,log_reg,adult,6
6,9,61,105,0,0,0,0,0.9144303798675537,4.097278594970703,True,True,-0.011886250428912415,-0.011165961968705113,12,clustered,zipfian,log_reg,adult,4
2,11,37,73,0,0,0,0,3.4050183296203613,1.2491121292114258,True,True,-0.08667566095400105,-0.0857491886363944,12,clustered,zipfian,log_reg,adult,6
2,9,37,105,0,0,0,0,2.601560592651367,1.5266664028167725,True,True,-0.11646326217588304,-0.10960371739006668,12,clustered,zipfian,log_reg,adult,6
1,7,25,65,0,0,0,0,1.0291988849639893,3.637641191482544,True,True,-0.805491404601531,-1.0209149477004542,12,clustered,zipfian,log_reg,adult,8
2,9,37,105,0,0,0,0,2.630352735519409,1.534775733947754,True,True,-0.10302264133335516,-0.1083642640207611,12,clustered,zipfian,log_reg,adult,6
12,11,82,73,0,0,0,0,3.206252098083496,1.7937636375427246,True,True,-0.05752168682264067,-0.061767264589261864,12,clustered,zipfian,log_reg,adult,9
12,7,82,65,0,0,0,0,3.5516679286956787,1.2987933158874512,True,True,-0.07946081300099628,-0.0986393951727408,12,clustered,zipfian,log_reg,adult,9
1,10,25,117,0,0,0,0,1.817016839981079,2.9461514949798584,True,True,-0.9559695634668279,-1.0673552783717195,12,clustered,zipfian,log_reg,adult,8
2,11,37,73,0,0,0,0,2.5801472663879395,2.134780168533325,True,True,-0.07625193686258439,-0.09953671175465581,12,clustered,zipfian,log_reg,adult,6
9,10,105,117,0,0,0,0,4.424767971038818,2.2609472274780273,True,True,-0.011577297249501128,-0.010845513704217762,12,clustered,zipfian,log_reg,adult,1
3,10,52,117,0,0,0,0,2.2782909870147705,2.677811622619629,True,True,-0.025236307615625016,-0.025845065119821643,12,clustered,zipfian,log_reg,adult,11
1,9,25,105,0,0,0,0,0.7370593547821045,4.108448505401611,True,True,-1.1842577022558336,-1.2003692399642882,12,clustered,zipfian,log_reg,adult,8
2,6,37,61,0,0,0,0,1.0599157810211182,3.674989700317383,True,True,-0.07068138629606599,-0.10873530815681844,12,clustered,zipfian,log_reg,adult,6
3,9,52,105,0,0,0,0,3.07397723197937,1.8175513744354248,True,True,-0.01528354007401516,-0.012440492456017195,12,clustered,zipfian,log_reg,adult,11
12,10,82,117,0,0,0,0,2.2726962566375732,2.630899429321289,True,True,-0.09945145344329126,-0.07816368228120188,12,clustered,zipfian,log_reg,adult,9
3,7,52,65,0,0,0,0,1.8194434642791748,2.9196932315826416,True,True,-0.010279857581662024,-0.009410127520397743,12,clustered,zipfian,log_reg,adult,11
5,10,59,117,0,0,0,0,2.7132070064544678,2.223726511001587,True,True,-0.011729212180314126,-0.009528768908617861,12,clustered,zipfian,log_reg,adult,5
9,10,105,117,0,0,0,0,1.2693681716918945,5.7866857051849365,True,True,-0.010245460940441561,-0.0107565799867392,12,clustered,zipfian,log_reg,adult,1
12,11,82,73,0,0,0,0,1.2838585376739502,3.7492799758911133,True,True,-0.056321137199348836,-0.06194871313670753,12,clustered,zipfian,log_reg,adult,9
4,10,45,117,0,0,0,0,2.172809600830078,3.0431182384490967,True,True,-0.015522829403324098,-0.013747440432720203,12,clustered,zipfian,log_reg,adult,10
11,10,73,117,0,0,0,0,2.2601029872894287,2.7205348014831543,True,True,-0.03371059342229322,-0.038360710043757074,12,clustered,zipfian,log_reg,adult,2
1,11,25,73,0,0,0,0,3.534776449203491,1.2994771003723145,True,True,-0.9896833560901191,-1.161438578696902,12,clustered,zipfian,log_reg,adult,8
11,5,73,59,0,0,0,0,3.1211555004119873,2.739075183868408,True,True,-0.02738232184482846,-0.02707268247071471,12,clustered,zipfian,log_reg,adult,2
3,6,52,61,0,0,0,0,2.5857603549957275,2.5511891841888428,True,True,-0.0013852565922012733,-0.001561095249650454,12,clustered,zipfian,log_reg,adult,11
12,10,82,117,0,0,0,0,2.2992422580718994,2.6263418197631836,True,True,-0.0990712828922795,-0.10061311621760231,12,clustered,zipfian,log_reg,adult,9
1,5,25,59,0,0,0,0,2.505009889602661,2.5174710750579834,True,True,-1.1560840467882503,-1.2438039385418846,12,clustered,zipfian,log_reg,adult,8
12,10,82,117,0,0,0,0,2.652215003967285,2.1978914737701416,True,True,-0.1115933379228777,-0.0979358690537369,12,clustered,zipfian,log_reg,adult,9
1,6,25,61,0,0,0,0,2.508772373199463,2.4892468452453613,True,True,-1.1305127562271946,-1.2206873846228732,12,clustered,zipfian,log_reg,adult,8
4,10,45,117,0,0,0,0,3.654487133026123,1.342684268951416,True,True,-0.015462994447232417,-0.01589079673916751,12,clustered,zipfian,log_reg,adult,10
9,10,105,117,0,0,0,0,2.6349027156829834,4.511267185211182,True,True,-0.011662063237878212,-0.010247247536324557,12,clustered,zipfian,log_reg,adult,1
7,10,65,117,0,0,0,0,4.397495269775391,1.3182342052459717,True,True,-0.01785729373858708,-0.015017350874394856,12,clustered,zipfian,log_reg,adult,3
12,9,82,105,0,0,0,0,1.6985971927642822,3.3841733932495117,True,True,-0.09146313488874687,-0.08661898458260975,12,clustered,zipfian,log_reg,adult,9
9,10,105,117,0,0,0,0,1.8014342784881592,3.600198745727539,True,True,-0.010670926435080181,-0.010331165849542192,12,clustered,zipfian,log_reg,adult,1
6,10,61,117,0,0,0,0,3.9885218143463135,1.3823258876800537,True,True,-0.026244316262702704,-0.02599002946214872,12,clustered,zipfian,log_reg,adult,4
12,5,82,59,0,0,0,0,2.7986702919006348,2.1542892456054688,True,True,-0.08017566551969192,-0.0828634205037842,12,clustered,zipfian,log_reg,adult,9
3,5,52,59,0,0,0,0,2.257688045501709,2.979182243347168,True,True,-0.01648618603634773,-0.015665331895891747,12,clustered,zipfian,log_reg,adult,11
1,5,25,59,0,0,0,0,0.7657637596130371,4.321985721588135,True,True,-0.6702895604948123,-1.1054117198739128,12,clustered,zipfian,log_reg,adult,8
2,9,37,105,0,0,0,0,1.8535101413726807,2.663123607635498,True,True,-0.10009788257787458,-0.12110729063293912,12,clustered,zipfian,log_reg,adult,6
1,7,25,65,0,0,0,0,1.3753101825714111,3.6194474697113037,True,True,-1.0947816410622115,-1.2221566123365946,12,clustered,zipfian,log_reg,adult,8
7,5,65,59,0,0,0,0,1.7232866287231445,3.640397787094116,True,True,-0.007746166411541029,-0.007740570098322779,12,clustered,zipfian,log_reg,adult,3
2,10,37,117,0,0,0,0,1.8761472702026367,2.6820766925811768,True,True,-0.12250654134851245,-0.13026387317846985,12,clustered,zipfian,log_reg,adult,6
11,6,73,61,0,0,0,0,3.685720682144165,2.7417151927948,True,True,-0.013544093863022098,-0.012813646403041539,12,clustered,zipfian,log_reg,adult,2
1,5,25,59,0,0,0,0,3.031446695327759,2.181501865386963,True,True,-1.114454046627315,-1.2292849170639106,12,clustered,zipfian,log_reg,adult,8
3,10,52,117,0,0,0,0,2.696284770965576,2.6606569290161133,True,True,-0.02711275241557314,-0.024915894663398126,12,clustered,zipfian,log_reg,adult,11
2,7,37,65,0,0,0,0,1.7049674987792969,3.3677217960357666,True,True,-0.13866000594257655,-0.09899336493108667,12,clustered,zipfian,log_reg,adult,6
12,6,82,61,0,0,0,0,4.021650075912476,1.3527638912200928,True,True,-0.06974356453457954,-0.07147076840064848,12,clustered,zipfian,log_reg,adult,9
12,6,82,61,0,0,0,0,2.071981430053711,3.4641342163085938,True,True,-0.07437085894995375,-0.06971805583569694,12,clustered,zipfian,log_reg,adult,9
1,11,25,73,0,0,0,0,2.943223476409912,2.1988017559051514,True,True,-1.2177380772919018,-0.71311614509437,12,clustered,zipfian,log_reg,adult,8
